shots	 electron_density:reliability	 cbd	 cb	 breakdown_field	 tb	 electron_temperature_max	 pressure_initial	 tcd	 input_power_mean	 breakdown_voltage	 plasma_life	 breakdown_time	 lb	 electron_density_mean	 ust	 plasma_current_decay	 cst	 tst	 plasma	 electron_confinement_time	 chamber_temperature	 breakdown_rate	 loop_voltage_mean	 pressure_request	 electron_confinement_t98	 zeff	 toroidal_field_mean	 chamber_resistance	 pressure	 chamber_inductance	 toroidal_field_max	 tbd	 input_power_plasma_mean	 breakdown_rate_err	 ubd	 plasma_current_mean	 breakdown_probability	 discharge_aborted	 pressure_chamber	 ucd	 electron_density_equilibrium	 ccd	 loop_voltage_max	 ub	 
28726	  0	  0.0036	  0.0675	  0.076861	  0.005	  30.313	  0.75842	  0.006	  37187	  15.388	  0.00738	  0.007981	  0.0028	  7.7114e+15	  0	  1.0766e+07	  0.0027	  0.005	  1	  2.5431e-06	  22.7	  nan	  11.34	  4	  6.6935e-08	  3	  0.1566	  0.0097	  4.5671	  1.2e-06	  0.28553	  0.005	  32250	  nan	  0	  3279.3	  31	  nan	  nan	  700	  1.1026e+18	  0.0135	  31.887	  700	 
28727	  0	  0.0036	  0.0675	  0.094909	  0.005	  19.927	  0.70508	  0.006	  9675.3	  9.4531	  0.0067	  0.008256	  0.0028	  1.5169e+16	  0	  2.6512e+06	  0.0027	  0.005	  1	  2.0521e-05	  23.5	  nan	  8.5602	  20	  8.4604e-08	  3	  0.17715	  0.0097	  16.171	  1.2e-06	  0.32455	  0.005	  8206.5	  nan	  0	  1130.3	  89	  nan	  nan	  400	  3.9042e+18	  0.0135	  15.368	  800	 
28728	  0	  0.0036	  0.0675	  0.0993	  0.005	  19.614	  0.68902	  0.006	  9961.7	  9.8761	  0.00666	  0.008335	  0.0028	  1.8728e+15	  0	  2.5603e+06	  0.0027	  0.005	  1	  2.5791e-05	  23.5	  nan	  8.6743	  20	  3.5855e-08	  3	  0.1825	  0.0097	  20.888	  1.2e-06	  0.3316	  0.005	  8472.5	  nan	  0	  1148.4	  84	  nan	  nan	  400	  5.043e+18	  0.0135	  15.878	  800	 
28729	  0	  0.0036	  0.0675	  0.097461	  0.005	  21.398	  0.68638	  0.006	  11136	  10.091	  0.00694	  0.008226	  0.0028	  1.3191e+16	  0	  2.9604e+06	  0.0027	  0.005	  1	  2.3696e-05	  23.5	  nan	  8.9026	  20	  8.0197e-08	  3	  0.18501	  0.0097	  20.619	  1.2e-06	  0.33574	  0.005	  9483.6	  nan	  0	  1250.9	  84	  nan	  nan	  400	  4.9782e+18	  0.0135	  16.556	  800	 
28730	  0	  0.0036	  0.0675	  0.09408	  0.005	  14.7	  2.6405	  0.006	  8839.9	  9.809	  0.0073	  0.008125	  0.0028	  0	  0	  1.0093e+06	  0.0027	  0.005	  1	  1.9728e-05	  20.9	  nan	  10.138	  20	  0	  3	  0.18454	  0.0097	  18.901	  1.2e-06	  0.33277	  0.005	  7278.4	  nan	  0	  871.96	  87	  nan	  nan	  400	  4.5634e+18	  0.0135	  13.448	  800	 
28731	  0	  0.0036	  0.0675	  0.095928	  0.005	  16.25	  2.1878	  0.006	  9413.7	  9.8761	  0.00702	  0.00821	  0.0028	  2.8774e+15	  0	  1.1566e+06	  0.0027	  0.005	  1	  2.3597e-05	  20.7	  nan	  9.6948	  20	  3.8064e-08	  3	  0.18337	  0.0097	  21.752	  1.2e-06	  0.33111	  0.005	  7770.1	  nan	  0	  971	  83	  nan	  nan	  400	  5.2516e+18	  0.0135	  14.113	  800	 
28732	  0	  0.0036	  0.0675	  0.09581	  0.005	  17.367	  1.7851	  0.006	  9893.8	  9.9365	  0.00702	  0.008173	  0.0028	  3.6207e+15	  0	  1.1741e+06	  0.0027	  0.005	  1	  2.3804e-05	  20.8	  nan	  9.5673	  20	  4.2904e-08	  3	  0.18488	  0.0097	  21.919	  1.2e-06	  0.33607	  0.005	  8202.7	  nan	  0	  1034.1	  82	  nan	  nan	  400	  5.292e+18	  0.0135	  14.448	  800	 
28733	  0	  0.0036	  0.0675	  0.094966	  0.005	  18.096	  1.7178	  0.006	  9989.9	  9.8694	  0.00698	  0.008203	  0.0028	  1.3989e+15	  0	  1.3014e+06	  0.0027	  0.005	  1	  2.3337e-05	  21	  nan	  9.3457	  20	  2.9674e-08	  3	  0.18136	  0.0097	  20.896	  1.2e-06	  0.33048	  0.005	  8237	  nan	  0	  1068.9	  84	  nan	  nan	  400	  5.0449e+18	  0.0135	  14.58	  800	 
28734	  0	  0.0036	  0.0675	  0.095294	  0.005	  18.831	  1.3962	  0.006	  10416	  9.9231	  0.00694	  0.008188	  0.0028	  3.7056e+15	  0	  1.42e+06	  0.0027	  0.005	  1	  2.2342e-05	  21.9	  nan	  9.4598	  20	  4.4203e-08	  3	  0.18181	  0.0097	  20.616	  1.2e-06	  0.33158	  0.005	  8582.6	  nan	  0	  1101.1	  84	  nan	  nan	  400	  4.9774e+18	  0.0135	  14.848	  800	 
28735	  0	  0.0036	  0.0675	  0.092969	  0.005	  20.37	  1.3592	  0.006	  11887	  10.353	  0.0069	  0.008114	  0.0028	  6.9969e+15	  0	  1.5396e+06	  0.0027	  0.005	  1	  2.036e-05	  21.9	  nan	  9.856	  20	  5.69e-08	  3	  0.1798	  0.0097	  20.737	  1.2e-06	  0.33013	  0.005	  9659.3	  nan	  0	  1206.1	  84	  nan	  nan	  400	  5.0065e+18	  0.0135	  15.641	  800	 
28736	  0	  0.0036	  0.0675	  0.099697	  0.005	  18.524	  1.3437	  0.006	  9126.5	  9.4464	  0.00678	  0.008318	  0.0028	  2.3264e+15	  0	  1.577e+06	  0.0027	  0.005	  1	  2.7218e-05	  21.9	  nan	  8.4796	  20	  3.9264e-08	  3	  0.18469	  0.0097	  20.772	  1.2e-06	  0.33529	  0.005	  7735.7	  nan	  0	  1076.3	  84	  nan	  nan	  400	  5.015e+18	  0.0135	  14.492	  800	 
28737	  0	  0.0036	  0.0675	  0.095794	  0.005	  19.811	  1.3232	  0.006	  10362	  9.8694	  0.0069	  0.008211	  0.0028	  1.5147e+15	  0	  1.5384e+06	  0.0027	  0.005	  1	  2.4491e-05	  21.9	  nan	  8.9832	  20	  3.2112e-08	  3	  0.18231	  0.0097	  21.057	  1.2e-06	  0.33181	  0.005	  8625.5	  nan	  0	  1153.4	  84	  nan	  nan	  400	  5.0838e+18	  0.0135	  15.167	  800	 
28738	  0	  0.0036	  0.0675	  0.09458	  0.005	  19.418	  1.148	  0.006	  10506	  9.9097	  0.00698	  0.008154	  0.0028	  7.0003e+15	  0	  1.4783e+06	  0.0027	  0.005	  1	  2.2372e-05	  22.4	  nan	  9.3927	  20	  5.7908e-08	  3	  0.18249	  0.0097	  20.508	  1.2e-06	  0.33179	  0.005	  8690.5	  nan	  0	  1118.6	  84	  nan	  nan	  400	  4.9513e+18	  0.0135	  14.885	  800	 
28739	  0	  0.0036	  0.0675	  0.10012	  0.005	  18.563	  1.2067	  0.006	  9114.5	  9.48	  0.00682	  0.008304	  0.0028	  4.0781e+15	  0	  1.4997e+06	  0.0027	  0.005	  1	  2.6755e-05	  22.6	  nan	  8.5333	  20	  4.9182e-08	  3	  0.18627	  0.0097	  20.582	  1.2e-06	  0.33712	  0.005	  7742.5	  nan	  0	  1068.1	  84	  nan	  nan	  400	  4.9692e+18	  0.0135	  14.415	  800	 
28740	  nan	  0.0036	  0.0675	  0.10017	  0.005	  16.107	  1.4961	  0.006	  8250.4	  9.8962	  0.00646	  0.008414	  0.0028	  nan	  0	  1.3177e+06	  0.0027	  0.005	  1	  2.784e-05	  22.3	  nan	  8.7884	  20	  nan	  3	  0.18068	  0.0097	  21.547	  1.2e-06	  0.32728	  0.005	  7110.6	  nan	  0	  938.78	  83	  nan	  nan	  400	  5.2021e+18	  0.0135	  14.322	  800	 
28741	  0	  0.0036	  0.0675	  0.093269	  0.005	  21.239	  0.8348	  0.006	  11146	  10.017	  0.00698	  0.008165	  0.0028	  1.5456e+15	  0	  1.4401e+06	  0.0027	  0.005	  1	  1.2339e-05	  22.4	  nan	  9.3188	  20	  3.1774e-08	  3	  0.1796	  0.0097	  11.415	  1.2e-06	  0.32681	  0.005	  9143.3	  nan	  0	  1196.1	  91	  nan	  nan	  400	  2.7561e+18	  0.0135	  15.321	  800	 
28742	  0	  0.0036	  0.0675	  0.096515	  0.005	  15.748	  0.80956	  0.006	  8164.6	  9.5001	  0.00714	  0.008272	  0.0028	  1.5623e+14	  0	  1.0849e+06	  0.0027	  0.005	  1	  2.4087e-05	  24	  nan	  9.2383	  20	  1.1655e-08	  3	  0.18365	  0.0097	  19.856	  1.2e-06	  0.32787	  0.005	  6819	  nan	  0	  883.78	  85	  nan	  nan	  400	  4.7939e+18	  0.0135	  13.146	  800	 
28743	  0	  0.0036	  0.0675	  0.12878	  0.005	  17.368	  0.79417	  0.007	  14095	  11.528	  0.00746	  0.009002	  0.0028	  4.1612e+14	  0	  1.4638e+06	  0.0027	  0.005	  1	  1.6372e-05	  23.5	  nan	  11.836	  20	  1.6247e-08	  3	  0.22426	  0.0097	  22.53	  1.2e-06	  0.36343	  0.005	  11431	  nan	  0	  1190.8	  93	  nan	  nan	  500	  5.4394e+18	  0.0135	  16.241	  900	 
28744	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.70237	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  6.5468e+05	  0.0027	  0.005	  0	  nan	  23.4	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  0.93001	  1.2e-06	  0.33669	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  11.387	  800	 
28745	  0	  0.0036	  0.0675	  nan	  0.005	  nan	  0.697	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  9.8573e+05	  0.0027	  0.005	  0	  nan	  23.9	  nan	  nan	  22	  nan	  3	  nan	  0.0097	  0.66054	  1.2e-06	  0.40249	  0.005	  nan	  nan	  0	  nan	  8	  nan	  nan	  600	  nan	  0.0135	  15.704	  1000	 
28746	  0	  0.0036	  0.0675	  0.10436	  0.005	  18.831	  0.91888	  0.006	  20856	  13.119	  0.0075	  0.007848	  0.0028	  2.0091e+14	  0	  1.9074e+06	  0.0027	  0.005	  1	  5.6481e-06	  23.9	  nan	  14.542	  22	  1.0903e-08	  3	  0.21997	  0.0097	  11.654	  1.2e-06	  0.40482	  0.005	  16110	  nan	  0	  1434.2	  95	  nan	  nan	  600	  2.8137e+18	  0.0135	  18.148	  1000	 
28747	  0	  0.0036	  0.0675	  0.10621	  0.005	  11.848	  1.4016	  0.006	  5801.8	  9.8627	  0.00602	  0.008755	  0.0028	  0	  0	  9.5745e+05	  0.0027	  0.005	  1	  3.0438e-05	  21.4	  nan	  8.8489	  20	  0	  3	  0.17893	  0.0097	  21.141	  1.2e-06	  0.32075	  0.005	  4994.7	  nan	  0	  655.65	  83	  nan	  nan	  400	  5.1041e+18	  0.0135	  12.696	  800	 
28748	  0	  0.0036	  0.0675	  0.10716	  0.005	  12.578	  0.99601	  0.006	  6097.3	  9.8895	  0.00598	  0.008736	  0.0028	  3.5652e+15	  0	  1.0874e+06	  0.0027	  0.005	  1	  3.0675e-05	  21.4	  nan	  8.7079	  20	  4.1271e-08	  3	  0.18022	  0.0097	  21.203	  1.2e-06	  0.32291	  0.005	  5386.9	  nan	  0	  700.21	  83	  nan	  nan	  400	  5.119e+18	  0.0135	  13.038	  800	 
28749	  0	  0.0036	  0.0675	  0.1069	  0.005	  13.491	  0.98084	  0.006	  6898.9	  10.124	  0.00626	  0.0086	  0.0028	  2.1905e+15	  0	  1.0359e+06	  0.0027	  0.005	  1	  2.8298e-05	  20.7	  nan	  8.8824	  20	  3.4298e-08	  3	  0.18443	  0.0097	  20.928	  1.2e-06	  0.32805	  0.005	  6066	  nan	  0	  776.68	  84	  nan	  nan	  400	  5.0527e+18	  0.0135	  13.569	  800	 
28750	  0	  0.0036	  0.0675	  0.10504	  0.005	  14.077	  0.94753	  0.006	  7828.7	  10.259	  0.00634	  0.008547	  0.0028	  1.3782e+15	  0	  1.1414e+06	  0.0027	  0.005	  1	  2.6273e-05	  21	  nan	  9.1779	  20	  2.8341e-08	  3	  0.18356	  0.0097	  21.171	  1.2e-06	  0.32905	  0.005	  6819.5	  nan	  0	  853	  83	  nan	  nan	  400	  5.1113e+18	  0.0135	  14.159	  800	 
28752	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  1.0075	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.5544e+05	  0.0027	  0.005	  0	  nan	  23.5	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  1.1613	  1.2e-06	  0.32744	  0.005	  nan	  nan	  0	  nan	  24	  nan	  nan	  400	  nan	  0.0135	  11.454	  800	 
28753	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.95118	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  7.7513e+05	  0.0027	  0.005	  0	  nan	  23.5	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  4.2516	  1.2e-06	  0.34038	  0.005	  nan	  nan	  0	  nan	  73	  nan	  nan	  400	  nan	  0.0135	  10.809	  800	 
28754	  nan	  0.0036	  0.0675	  0.097293	  0.005	  18.408	  0.92952	  0.006	  9258.5	  9.3927	  0.0067	  0.008269	  0.0028	  nan	  0	  2.2874e+06	  0.0027	  0.005	  1	  2.7186e-05	  23.7	  nan	  8.4796	  20	  nan	  3	  0.18125	  0.0097	  20.847	  1.2e-06	  0.33248	  0.005	  7744.2	  nan	  0	  1091.8	  84	  nan	  nan	  400	  5.0331e+18	  0.0135	  14.929	  800	 
28755	  nan	  0.0036	  0.0675	  0.091319	  0.005	  22.051	  0.91888	  0.006	  11493	  9.8627	  0.0071	  0.008098	  0.0028	  nan	  0	  3.1088e+06	  0.0027	  0.005	  1	  1.7571e-05	  23.6	  nan	  8.9294	  20	  nan	  3	  0.17959	  0.0097	  15.514	  1.2e-06	  0.32833	  0.005	  9800.7	  nan	  0	  1287.1	  90	  nan	  nan	  400	  3.7455e+18	  0.0135	  16.603	  800	 
28756	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  2.7333	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.2993e+05	  0.0027	  0.005	  0	  nan	  23.2	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  20.646	  1.2e-06	  0.00076686	  0.005	  nan	  nan	  0	  nan	  84	  nan	  nan	  400	  nan	  0.0135	  0.1947	  800	 
28757	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  2.0813	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.2993e+05	  0.0027	  0.005	  0	  nan	  22.9	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  22.976	  1.2e-06	  0.00076686	  0.005	  nan	  nan	  0	  nan	  80	  nan	  nan	  400	  nan	  0.0135	  0.1947	  800	 
28758	  nan	  0.0036	  0.0675	  0.065698	  0.005	  18.192	  1.7578	  0.006	  13140	  11.326	  0.00618	  0.007888	  0.0028	  nan	  0	  2.3928e+06	  0.0027	  0.005	  1	  1.9008e-05	  23.1	  nan	  10.809	  20	  nan	  3	  0.12539	  0.0097	  22.639	  1.2e-06	  0.25044	  0.005	  11265	  nan	  0	  1215.6	  88	  nan	  nan	  500	  5.4657e+18	  0.0135	  18.45	  600	 
28759	  nan	  0.0036	  0.0675	  0.099235	  0.005	  17.711	  0.88768	  0.006	  13584	  11.481	  0.00714	  0.008045	  0.0028	  nan	  0	  1.3651e+06	  0.0027	  0.005	  1	  1.559e-05	  21.6	  nan	  11.514	  20	  nan	  3	  0.19762	  0.0097	  20.426	  1.2e-06	  0.36517	  0.005	  11068	  nan	  0	  1179.7	  93	  nan	  nan	  500	  4.9314e+18	  0.0135	  16.375	  900	 
28760	  nan	  0.0036	  0.0675	  0.10159	  0.005	  18.592	  0.84772	  0.006	  13755	  11.38	  0.00706	  0.008051	  0.0028	  nan	  0	  1.4404e+06	  0.0027	  0.005	  1	  1.6328e-05	  22.2	  nan	  11.145	  20	  nan	  3	  0.20005	  0.0097	  20.568	  1.2e-06	  0.36777	  0.005	  11221	  nan	  0	  1234.2	  93	  nan	  nan	  500	  4.9658e+18	  0.0135	  16.738	  900	 
28761	  nan	  0.0036	  0.0675	  0.071735	  0.005	  23.696	  0.84123	  0.006	  13833	  11.219	  0.00678	  0.00795	  0.0028	  nan	  0	  3.8562e+06	  0.0027	  0.005	  1	  1.5752e-05	  22.3	  nan	  8.9227	  4	  nan	  3	  0.14084	  0.0097	  14.779	  1.2e-06	  0.26717	  0.005	  13228	  nan	  0	  1550.4	  28	  nan	  nan	  500	  3.5681e+18	  0.0135	  19.447	  600	 
28762	  nan	  0.0036	  0.0675	  0.070164	  0.005	  27.286	  0.81893	  0.006	  16217	  11.286	  0.00722	  0.008001	  0.0028	  nan	  0	  4.8293e+06	  0.0027	  0.005	  1	  7.7828e-06	  22.3	  nan	  8.5803	  4	  nan	  3	  0.14008	  0.0097	  7.3082	  1.2e-06	  0.25744	  0.005	  15433	  nan	  0	  1890.1	  90	  nan	  nan	  500	  1.7644e+18	  0.0135	  21.021	  600	 
28763	  nan	  0.0036	  0.0675	  0.074775	  0.005	  28.318	  0.81893	  0.006	  16923	  11.769	  0.00718	  0.008274	  0.0028	  nan	  0	  5.493e+06	  0.0027	  0.005	  1	  7.8577e-06	  22.5	  nan	  8.7415	  4	  nan	  3	  0.14303	  0.0097	  7.672	  1.2e-06	  0.25522	  0.005	  14919	  nan	  0	  1936	  19	  nan	  nan	  500	  1.8523e+18	  0.0135	  21.511	  600	 
28764	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.97708	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.5636e+05	  0.0027	  0.005	  0	  nan	  22.6	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  2.6364	  1.2e-06	  0.43863	  0.005	  nan	  nan	  0	  nan	  nan	  nan	  nan	  700	  nan	  0.0135	  17.933	  1100	 
28765	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.95483	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.2696e+05	  0.0027	  0.005	  0	  nan	  22.8	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  3.8667	  1.2e-06	  0.43829	  0.005	  nan	  nan	  0	  nan	  nan	  nan	  nan	  700	  nan	  0.0135	  17.933	  1100	 
28766	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.9439	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  6.4213e+05	  0.0027	  0.005	  0	  nan	  22.8	  nan	  nan	  4	  nan	  3	  nan	  0.0097	  3.7036	  1.2e-06	  0.25097	  0.005	  nan	  nan	  0	  nan	  51	  nan	  nan	  500	  nan	  0.0135	  13.381	  600	 
28767	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.94029	  0.0055	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.4988e+05	  0.0027	  0.005	  0	  nan	  22.9	  nan	  nan	  8	  nan	  3	  nan	  0.0097	  7.5705	  1.2e-06	  0.21175	  0.005	  nan	  nan	  0	  nan	  65	  nan	  nan	  700	  nan	  0.0135	  18.604	  500	 
28768	  nan	  0.0036	  0.0675	  0.088227	  0.005	  27.203	  0.93668	  0.0075	  19995	  12.051	  0.00726	  0.009378	  0.0028	  nan	  0	  5.6888e+06	  0.0027	  0.005	  1	  1.0272e-05	  22.8	  nan	  9.5203	  20	  nan	  3	  0.14642	  0.0097	  11.881	  1.2e-06	  0.23156	  0.005	  18505	  nan	  0	  2100.2	  21	  nan	  nan	  550	  2.8684e+18	  0.0135	  23.603	  550	 
28769	  nan	  0.0036	  0.0675	  0.10504	  0.005	  13.978	  1.628	  0.006	  7070.8	  10.259	  0.00682	  0.008626	  0.0028	  nan	  0	  2.7871e+06	  0.0027	  0.005	  1	  2.8993e-05	  65.5	  nan	  9.1309	  20	  nan	  3	  0.19076	  0.0097	  22.429	  1.2e-06	  0.32912	  0.005	  6153	  nan	  0	  774.38	  81	  nan	  nan	  400	  5.415e+18	  0.0135	  13.273	  800	 
28770	  nan	  0.0036	  0.0675	  0.10524	  0.005	  15.478	  1.2301	  0.006	  7947	  10.124	  0.00622	  0.008485	  0.0028	  nan	  0	  1.7607e+06	  0.0027	  0.005	  1	  2.9819e-05	  49.1	  nan	  8.8556	  20	  nan	  3	  0.18517	  0.0097	  23.024	  1.2e-06	  0.33365	  0.005	  6671.9	  nan	  0	  897.39	  80	  nan	  nan	  400	  5.5588e+18	  0.0135	  14.009	  800	 
28771	  nan	  0.0036	  0.0675	  0.099801	  0.005	  20.396	  0.81893	  0.006	  14565	  11.514	  0.00702	  0.008032	  0.0028	  nan	  0	  2.0337e+06	  0.0027	  0.005	  1	  1.6375e-05	  30.4	  nan	  11.306	  20	  nan	  3	  0.19734	  0.0097	  21.431	  1.2e-06	  0.36626	  0.005	  11851	  nan	  0	  1288.2	  93	  nan	  nan	  500	  5.1741e+18	  0.0135	  17.14	  900	 
28772	  nan	  0.0036	  0.0675	  0.09768	  0.005	  21.156	  0.79113	  0.006	  14924	  11.286	  0.00702	  0.008009	  0.0028	  nan	  0	  1.8219e+06	  0.0027	  0.005	  1	  1.68e-05	  29.9	  nan	  10.89	  20	  nan	  3	  0.19512	  0.0097	  21.085	  1.2e-06	  0.36264	  0.005	  12154	  nan	  0	  1370.5	  93	  nan	  nan	  500	  5.0907e+18	  0.0135	  17.49	  900	 
28773	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.77311	  0.0055	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  4.7006e+05	  0.0027	  0.005	  0	  nan	  29.6	  nan	  nan	  2	  nan	  3	  nan	  0.0097	  0.65192	  1.2e-06	  0.51527	  0.005	  nan	  nan	  0	  nan	  nan	  nan	  nan	  600	  nan	  0.0135	  15.684	  1300	 
28774	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.78508	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  3.5343e+06	  0.0027	  0.005	  0	  nan	  29.6	  nan	  nan	  2	  nan	  3	  nan	  0.0097	  1.8487	  1.2e-06	  0.34914	  0.005	  nan	  nan	  0	  nan	  12	  nan	  nan	  550	  nan	  0.0135	  14.495	  850	 
28775	  nan	  0.0036	  0.0675	  0.11945	  0.005	  23.655	  0.77907	  0.006	  32098	  13.884	  0.00846	  0.007558	  0.0028	  nan	  0	  2.4517e+06	  0.0027	  0.005	  1	  7.5512e-06	  29.4	  nan	  16.382	  20	  nan	  3	  0.28378	  0.0097	  21.085	  1.2e-06	  0.51486	  0.005	  24873	  nan	  0	  1959.4	  94	  nan	  nan	  700	  5.0907e+18	  0.0135	  19.447	  1300	 
28776	  nan	  0.0036	  0.0675	  0.12093	  0.005	  24.07	  0.75262	  0.006	  30833	  13.938	  0.00814	  0.007598	  0.0028	  nan	  0	  1.9046e+06	  0.0027	  0.005	  1	  8.4981e-06	  29.4	  nan	  14.905	  20	  nan	  3	  0.28122	  0.0097	  20.642	  1.2e-06	  0.51468	  0.005	  25199	  nan	  0	  2068.7	  94	  nan	  nan	  700	  4.9837e+18	  0.0135	  20.699	  1300	 
28777	  nan	  0.0036	  0.0675	  0.081435	  0.005	  28.402	  0.73267	  0.0055	  32229	  14.623	  0.00802	  0.007224	  0.0028	  nan	  0	  3.3984e+06	  0.0027	  0.005	  1	  5.934e-06	  29.3	  nan	  11.944	  10	  nan	  3	  0.20715	  0.0097	  10.888	  1.2e-06	  0.40528	  0.005	  30970	  nan	  0	  2698.4	  87	  nan	  nan	  700	  2.6288e+18	  0.0135	  25.224	  1000	 
28778	  nan	  0.0036	  0.0675	  0.072994	  0.005	  26.2	  0.7215	  0.005	  24585	  13.891	  0.00754	  0.00681	  0.0028	  nan	  0	  3.3929e+06	  0.0027	  0.005	  1	  1.6289e-05	  29.2	  nan	  11.501	  24	  nan	  3	  0.20482	  0.0097	  25.968	  1.2e-06	  0.43819	  0.005	  23168	  nan	  0	  2137.7	  91	  nan	  nan	  650	  6.2694e+18	  0.0135	  23.096	  1100	 
28779	  nan	  0.0036	  0.0675	  0.097268	  0.005	  26.259	  0.71598	  0.0055	  26296	  13.622	  0.00786	  0.007204	  0.0028	  nan	  0	  2.9688e+06	  0.0027	  0.005	  1	  1.1354e-05	  29.2	  nan	  12.306	  20	  nan	  3	  0.24261	  0.0097	  20.26	  1.2e-06	  0.47683	  0.005	  23995	  nan	  0	  2136.8	  94	  nan	  nan	  650	  4.8913e+18	  0.0135	  22.426	  1200	 
28780	  nan	  0.0036	  0.0675	  0.095458	  0.005	  21.25	  0.6455	  0.005	  16710	  11.487	  0.00802	  0.007004	  0.0028	  nan	  0	  7.2097e+06	  0.0027	  0.005	  1	  1.1966e-05	  24	  nan	  11.81	  20	  nan	  3	  0.25885	  0.0097	  17.376	  1.2e-06	  0.51624	  0.005	  13182	  nan	  0	  1414.9	  95	  nan	  nan	  500	  4.195e+18	  0.0135	  16.395	  1300	 
28781	  nan	  0.0036	  0.0675	  0.096039	  0.005	  21.632	  0.63323	  0.005	  15254	  11.018	  0.00786	  0.006988	  0.0028	  nan	  0	  2.8601e+06	  0.0027	  0.005	  1	  1.6087e-05	  24	  nan	  10.823	  20	  nan	  3	  0.25745	  0.0097	  20.171	  1.2e-06	  0.5175	  0.005	  12347	  nan	  0	  1409.4	  94	  nan	  nan	  500	  4.8698e+18	  0.0135	  17.14	  1300	 
28782	  nan	  0.0036	  0.0675	  0.09365	  0.005	  21.9	  0.6455	  0.005	  16827	  11.286	  0.0079	  0.006988	  0.0028	  nan	  0	  3.6925e+06	  0.0027	  0.005	  1	  1.4886e-05	  23.4	  nan	  11.333	  20	  nan	  3	  0.25435	  0.0097	  20.507	  1.2e-06	  0.5154	  0.005	  13546	  nan	  0	  1484.8	  94	  nan	  nan	  500	  4.9511e+18	  0.0135	  17.758	  1300	 
28783	  nan	  0.0036	  0.0675	  0.10129	  0.005	  20.772	  0.62838	  0.005	  14670	  11.031	  0.00778	  0.007122	  0.0028	  nan	  0	  7.4907e+06	  0.0027	  0.005	  1	  1.7645e-05	  23.4	  nan	  10.198	  20	  nan	  3	  0.25967	  0.0097	  20.175	  1.2e-06	  0.51651	  0.005	  11995	  nan	  0	  1438.4	  94	  nan	  nan	  500	  4.8708e+18	  0.0135	  17.174	  1300	 
28784	  nan	  0.0036	  0.0675	  0.095652	  0.005	  22.384	  0.61644	  0.005	  17230	  11.434	  0.00786	  0.007013	  0.0028	  nan	  0	  7.5551e+06	  0.0027	  0.005	  1	  1.6024e-05	  23.4	  nan	  10.944	  20	  nan	  3	  0.2559	  0.0097	  21.236	  1.2e-06	  0.51582	  0.005	  13934	  nan	  0	  1574.5	  94	  nan	  nan	  500	  5.1272e+18	  0.0135	  18.342	  1300	 
28785	  nan	  0.0036	  0.0675	  0.095237	  0.005	  23.673	  0.59551	  0.005	  18200	  11.467	  0.00794	  0.007002	  0.0028	  nan	  0	  7.6226e+06	  0.0027	  0.005	  1	  1.5272e-05	  23.4	  nan	  10.883	  20	  nan	  3	  0.25575	  0.0097	  20.462	  1.2e-06	  0.51537	  0.005	  14483	  nan	  0	  1672.3	  94	  nan	  nan	  500	  4.9402e+18	  0.0135	  18.783	  1300	 
